ElectionDate	OfficeCode(Text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyName	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nominated(N)/Elected(E),
2020-11-03	12	00000	0	28	GD. TRAVERSE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	28	GD. TRAVERSE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	28	GD. TRAVERSE	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	28	GD. TRAVERSE	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	28	GD. TRAVERSE	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	29	GRATIOT	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	29	GRATIOT	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	29	GRATIOT	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	29	GRATIOT	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	29	GRATIOT	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	29	GRATIOT	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	29	GRATIOT	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	30	HILLSDALE	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	30	HILLSDALE	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	30	HILLSDALE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	30	HILLSDALE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	30	HILLSDALE	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	30	HILLSDALE	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	30	HILLSDALE	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	31	HOUGHTON	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		6231			,
2020-11-03	12	00000	0	31	HOUGHTON	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			6200			,
2020-11-03	12	00000	0	31	HOUGHTON	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			8588			,
2020-11-03	12	00000	0	31	HOUGHTON	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		8550			,
2020-11-03	12	00000	0	31	HOUGHTON	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			572			,
2020-11-03	12	00000	0	31	HOUGHTON	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		390			,
2020-11-03	12	00000	0	31	HOUGHTON	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			488			,
2020-11-03	12	00000	0	32	HURON	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		3735			,
2020-11-03	12	00000	0	32	HURON	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			4291			,
2020-11-03	12	00000	0	32	HURON	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			10527			,
2020-11-03	12	00000	0	32	HURON	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		10723			,
2020-11-03	12	00000	0	32	HURON	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			329			,
2020-11-03	12	00000	0	32	HURON	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		448			,
2020-11-03	12	00000	0	32	HURON	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			228			,
2020-11-03	12	00000	0	33	INGHAM	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	33	INGHAM	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	33	INGHAM	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	33	INGHAM	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	33	INGHAM	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	33	INGHAM	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	33	INGHAM	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	34	IONIA	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		8373			,
2020-11-03	12	00000	0	34	IONIA	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			8527			,
2020-11-03	12	00000	0	34	IONIA	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			17712			,
2020-11-03	12	00000	0	34	IONIA	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		18558			,
2020-11-03	12	00000	0	34	IONIA	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			953			,
2020-11-03	12	00000	0	34	IONIA	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		909			,
2020-11-03	12	00000	0	34	IONIA	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			633			,
2020-11-03	12	00000	0	35	IOSCO	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		4186			,
2020-11-03	12	00000	0	35	IOSCO	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			4323			,
2020-11-03	12	00000	0	35	IOSCO	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			8072			,
2020-11-03	12	00000	0	35	IOSCO	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		8241			,
2020-11-03	12	00000	0	35	IOSCO	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			348			,
2020-11-03	12	00000	0	35	IOSCO	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		389			,
2020-11-03	12	00000	0	35	IOSCO	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			283			,
2020-11-03	12	00000	0	36	IRON	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		2055			,
2020-11-03	12	00000	0	36	IRON	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			2117			,
2020-11-03	12	00000	0	36	IRON	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			3480			,
2020-11-03	12	00000	0	36	IRON	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		3474			,
2020-11-03	12	00000	0	36	IRON	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			122			,
2020-11-03	12	00000	0	36	IRON	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		181			,
2020-11-03	12	00000	0	36	IRON	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			148			,
2020-11-03	12	00000	0	37	ISABELLA	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	37	ISABELLA	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	37	ISABELLA	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	37	ISABELLA	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	37	ISABELLA	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	37	ISABELLA	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	37	ISABELLA	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	38	JACKSON	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	38	JACKSON	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	38	JACKSON	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	38	JACKSON	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	38	JACKSON	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	38	JACKSON	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	38	JACKSON	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	39	KALAMAZOO	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	39	KALAMAZOO	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	39	KALAMAZOO	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	39	KALAMAZOO	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	39	KALAMAZOO	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	39	KALAMAZOO	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	39	KALAMAZOO	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	40	KALKASKA	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	40	KALKASKA	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	40	KALKASKA	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	40	KALKASKA	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	40	KALKASKA	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	40	KALKASKA	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	40	KALKASKA	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	41	KENT	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	41	KENT	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	41	KENT	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	41	KENT	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	41	KENT	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	41	KENT	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	41	KENT	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	42	KEWEENAW	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		523			,
2020-11-03	12	00000	0	42	KEWEENAW	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			532			,
2020-11-03	12	00000	0	42	KEWEENAW	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			712			,
2020-11-03	12	00000	0	42	KEWEENAW	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		724			,
2020-11-03	12	00000	0	42	KEWEENAW	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			55			,
2020-11-03	12	00000	0	42	KEWEENAW	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		35			,
2020-11-03	12	00000	0	42	KEWEENAW	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			47			,
2020-11-03	12	00000	0	43	LAKE	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		1815			,
2020-11-03	12	00000	0	43	LAKE	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			1835			,
2020-11-03	12	00000	0	43	LAKE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			3267			,
2020-11-03	12	00000	0	43	LAKE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		3311			,
2020-11-03	12	00000	0	43	LAKE	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			139			,
2020-11-03	12	00000	0	43	LAKE	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		173			,
2020-11-03	12	00000	0	43	LAKE	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			81			,
2020-11-03	12	00000	0	44	LAPEER	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	44	LAPEER	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	44	LAPEER	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	44	LAPEER	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	44	LAPEER	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	44	LAPEER	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	44	LAPEER	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	45	LEELANAU	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		6884			,
2020-11-03	12	00000	0	45	LEELANAU	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			6807			,
2020-11-03	12	00000	0	45	LEELANAU	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			7178			,
2020-11-03	12	00000	0	45	LEELANAU	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		7317			,
2020-11-03	12	00000	0	45	LEELANAU	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			368			,
2020-11-03	12	00000	0	45	LEELANAU	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		201			,
2020-11-03	12	00000	0	45	LEELANAU	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			588			,
2020-11-03	12	00000	0	46	LENAWEE	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	46	LENAWEE	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	46	LENAWEE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	46	LENAWEE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	46	LENAWEE	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	46	LENAWEE	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	46	LENAWEE	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	47	LIVINGSTON	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	47	LIVINGSTON	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	47	LIVINGSTON	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	47	LIVINGSTON	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	47	LIVINGSTON	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	47	LIVINGSTON	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	47	LIVINGSTON	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	48	LUCE	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		656			,
2020-11-03	12	00000	0	48	LUCE	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			642			,
2020-11-03	12	00000	0	48	LUCE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			1835			,
2020-11-03	12	00000	0	48	LUCE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		1845			,
2020-11-03	12	00000	0	48	LUCE	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			58			,
2020-11-03	12	00000	0	48	LUCE	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		81			,
2020-11-03	12	00000	0	48	LUCE	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			44			,
2020-11-03	12	00000	0	49	MACKINAC	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		2022			,
2020-11-03	12	00000	0	49	MACKINAC	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			2073			,
2020-11-03	12	00000	0	49	MACKINAC	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			3613			,
2020-11-03	12	00000	0	49	MACKINAC	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		3705			,
2020-11-03	12	00000	0	49	MACKINAC	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			168			,
2020-11-03	12	00000	0	49	MACKINAC	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		159			,
2020-11-03	12	00000	0	49	MACKINAC	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			131			,
2020-11-03	12	00000	0	50	MACOMB	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	50	MACOMB	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	50	MACOMB	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	50	MACOMB	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	50	MACOMB	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	50	MACOMB	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	50	MACOMB	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	51	MANISTEE	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	51	MANISTEE	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	51	MANISTEE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	51	MANISTEE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	51	MANISTEE	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	51	MANISTEE	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	51	MANISTEE	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	52	MARQUETTE	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	52	MARQUETTE	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	52	MARQUETTE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	52	MARQUETTE	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	52	MARQUETTE	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	52	MARQUETTE	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	52	MARQUETTE	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	53	MASON	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
2020-11-03	12	00000	0	53	MASON	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519837	Stancato	Shirley			0			,
2020-11-03	12	00000	0	53	MASON	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519851	Gates	Don			0			,
2020-11-03	12	00000	0	53	MASON	Governor of Wayne State University 8 Year Terms (2) Positions	02	REP	Republican	519915	Land	Terri	Lynn		0			,
2020-11-03	12	00000	0	53	MASON	Governor of Wayne State University 8 Year Terms (2) Positions	03	LIB	Libertarian	519842	Elgas	Jon			0			,
2020-11-03	12	00000	0	53	MASON	Governor of Wayne State University 8 Year Terms (2) Positions	04	UST	US Taxpayers	519872	Schwartz	Christine	C.		0			,
2020-11-03	12	00000	0	53	MASON	Governor of Wayne State University 8 Year Terms (2) Positions	06	GRN	Green	519813	Odgers	Susan			0			,
2020-11-03	12	00000	0	54	MECOSTA	Governor of Wayne State University 8 Year Terms (2) Positions	01	DEM	Democratic	519494	Dewaelsche	Eva	Garza		0			,
